usgs_id,ocean_class,dist_to_coast_km
iscgem17193702,transitional,62.071
iscgem602653669,continental,36.184
iscgem602654495,transitional,117.328
iscgem16476201,transitional,98.368
iscgem602653685,transitional,175.578
iscgem602653706,transitional,87.659
iscgem602653717,continental,32.112
iscgem16304073,transitional,64.107
iscgem16404868,transitional,88.64
iscgem602707261,transitional,135.962
iscgem16404864,transitional,151.24
iscgem603049301,continental,45.88
iscgem16404863,transitional,77.945
iscgem16304069,transitional,71.758
iscgem602653817,oceanic,200.088
iscgem16461282,transitional,121.976
iscgem16298996,oceanic,424.808
iscgem602442187,transitional,91.686
iscgem16337993,transitional,92.081
iscgem602442182,transitional,108.32
iscgem16293283,transitional,80.535
iscgem16293272,transitional,86.135
iscgem16461120,continental,46.455
iscgem16196731,transitional,107.055
iscgem16196722,oceanic,269.832
iscgem16166888,continental,39.638
iscgem16168897,transitional,111.901
iscgem16245260,oceanic,356.439
iscgem16033687,transitional,92.946
iscgem602064505,continental,43.316
iscgem602035966,transitional,65.28
iscgem16022200,transitional,72.597
iscgem16021304,transitional,99.299
iscgem602064448,transitional,105.721
iscgem16020160,oceanic,207.52
iscgem602064445,oceanic,216.088
iscgem16009379,continental,34.344
iscgem602064405,oceanic,1163.979
iscgem601990432,transitional,102.987
iscgem15979160,continental,37.692
iscgem601990163,oceanic,718.8
iscgem601990108,oceanic,228.944
iscgem15959504,oceanic,1749.402
iscgem15938045,oceanic,510.709
iscgem15933576,oceanic,430.718
iscgem15925960,oceanic,958.22
iscgem15925918,oceanic,318.778
iscgem15917521,oceanic,811.605
iscgem15910807,oceanic,811.664
iscgem16021252,oceanic,1130.298
iscgem601988664,transitional,119.409
iscgem601988567,oceanic,642.586
iscgem15925507,oceanic,853.952
iscgem600191624,oceanic,247.664
iscgem15925442,oceanic,853.167
iscgem15852881,oceanic,524.122
iscgem15850507,continental,48.297
iscgem600191591,transitional,60.731
iscgem15813625,oceanic,729.235
iscgem600191577,transitional,112.201
iscgem15696531,transitional,51.198
iscgem15933355,transitional,87.924
iscgem15678112,oceanic,344.282
iscgem601694428,transitional,126.631
iscgem15601020,continental,17.982
iscgem15525855,transitional,81.672
iscgem601530230,continental,45.35
iscgem15265938,oceanic,770.254
iscgem15264887,oceanic,747.709
iscgem15260419,continental,11.98
iscgem15233708,transitional,72.049
iscgem600190237,transitional,71.832
iscgem600190235,transitional,60.693
iscgem601529364,transitional,94.947
iscgem15217448,continental,14.437
iscgem15214222,continental,18.659
iscgem15193900,oceanic,1485.797
iscgem15173297,transitional,76.667
iscgem15170216,oceanic,1019.619
iscgem15217354,transitional,168.681
iscgem15162475,transitional,68.041
iscgem15155483,transitional,67.3
iscgem15154936,transitional,106.296
iscgem15112969,continental,8.166
iscgem15166707,continental,22.629
iscgem15101131,transitional,123.352
iscgem15166685,oceanic,252.147
iscgem15088702,continental,34.342
iscgem15090737,transitional,174.083
iscgem16143362,transitional,121.212
iscgem15083827,transitional,131.79
iscgem15083807,transitional,148.698
iscgem15082104,transitional,132.481
iscgem600184237,transitional,83.014
iscgem15080182,oceanic,619.447
iscgem600184047,transitional,84.214
iscgem600184042,transitional,99.614
iscgem15075708,transitional,109.648
iscgem600183997,continental,8.286
iscgem600183860,transitional,85.581
iscgem600183837,oceanic,488.951
iscgem15009694,oceanic,450.916
iscgem15640291,oceanic,506.469
iscgem17178792,oceanic,465.54
iscgem15008002,oceanic,487.296
iscgem14999220,transitional,86.996
iscgem600993562,transitional,67.007
iscgem15638869,transitional,129.078
iscgem14996648,transitional,63.639
iscgem600183412,transitional,78.431
iscgem14996617,transitional,126.864
iscgem15003174,transitional,105.189
iscgem600992789,oceanic,333.408
iscgem14987084,transitional,158.312
iscgem600182913,transitional,137.778
iscgem600182867,transitional,157.524
iscgem14791433,transitional,80.731
iscgem600793004,oceanic,358.096
iscgem14834762,transitional,71.883
iscgem14834750,transitional,81.539
iscgem14774620,transitional,101.833
iscgem14772616,continental,37.415
iscgem600181845,transitional,50.655
iscgem14772608,continental,29.729
iscgem600181652,oceanic,259.728
iscgem600180745,transitional,107.333
iscgem14759693,transitional,177.121
iscgem600180630,transitional,170.984
iscgem600180602,transitional,87.595
iscgem14723281,continental,10.119
iscgem14721069,oceanic,482.421
iscgem14721049,oceanic,227.541
iscgem14712398,transitional,119.568
iscgem14712746,oceanic,376.257
iscgem14686988,transitional,82.306
iscgem14685199,transitional,180.115
iscgem14680870,oceanic,615.63
iscgem14768943,transitional,83.692
iscgem600180097,transitional,135.062
iscgem14628620,oceanic,659.748
iscgem600180050,oceanic,645.279
iscgem600258118,transitional,134.188
iscgem14606547,transitional,150.276
iscgem600258020,transitional,52.699
iscgem14580148,continental,26.708
iscgem14573100,oceanic,2103.089
iscgem14573075,oceanic,2102.484
iscgem600257778,transitional,124.184
iscgem14567046,continental,18.58
iscgem600296664,oceanic,214.191
iscgem14546467,continental,26.094
iscgem600257057,transitional,77.619
iscgem600179530,transitional,82.823
iscgem14508014,oceanic,764.958
iscgem15192163,continental,38.227
iscgem14409386,transitional,76.6
iscgem14410557,transitional,64.433
iscgem14406615,transitional,179.996
iscgem14406588,continental,39.057
iscgem14400687,transitional,126.982
iscgem14400686,transitional,146.435
iscgem14554049,transitional,139.375
iscgem14374408,continental,37.832
iscgem14373453,continental,27.705
iscgem14554021,oceanic,237.065
iscgem14367085,oceanic,658.803
iscgem14554606,transitional,87.328
iscgem14374363,transitional,102.338
iscgem14367050,oceanic,324.227
iscgem14554595,oceanic,204.696
iscgem14351167,transitional,185.238
iscgem14351162,continental,44.669
iscgem14349505,transitional,93.123
iscgem17273456,transitional,168.355
iscgem14357795,transitional,179.869
iscgem14344848,transitional,105.855
iscgem14341924,oceanic,466.978
iscgem14869030,transitional,92.719
iscgem14357776,transitional,56.679
iscgem14342359,transitional,139.031
iscgem14357772,transitional,155.111
iscgem16114035,transitional,74.695
iscgem14368730,oceanic,510.979
iscgem14340585,transitional,116.843
iscgem600144227,continental,40.099
iscgem14316424,oceanic,659.873
iscgem14357714,transitional,70.904
iscgem14357697,transitional,68.106
iscgem14357679,continental,37.509
iscgem14298343,continental,7.731
iscgem14288592,transitional,110.011
iscgem14280694,continental,19.571
iscgem17273149,continental,11.396
iscgem14286115,continental,30.809
iscgem14226222,oceanic,217.722
iscgem14226221,oceanic,214.931
iscgem14223208,oceanic,297.76
iscgem14286073,continental,3.14
iscgem16843157,continental,18.062
iscgem16883424,continental,4.653
iscgem16883419,continental,25.037
iscgem14287942,continental,7.81
iscgem16883396,continental,17.706
iscgem14214304,transitional,117.046
iscgem16413855,transitional,137.437
iscgem14201187,oceanic,332.348
iscgem14196435,continental,43.178
iscgem16413692,oceanic,562.087
iscgem16413687,continental,14.674
iscgem14226141,oceanic,1206.979
iscgem16012975,transitional,138.676
iscgem16012982,transitional,109.539
iscgem13979301,continental,42.702
iscgem13979299,transitional,53.858
iscgem16012912,transitional,73.712
iscgem13980832,transitional,180.471
iscgem16012870,continental,27.818
iscgem13936810,oceanic,389.204
iscgem14398202,transitional,121.798
iscgem13921941,oceanic,432.466
iscgem13921289,oceanic,212.132
iscgem13916676,continental,4.305
iscgem16012744,continental,19.079
iscgem15928623,transitional,106.516
iscgem13895364,oceanic,1468.969
iscgem14167798,oceanic,203.66
iscgem13908894,transitional,65.09
iscgem15928545,oceanic,1489.691
iscgem13859068,oceanic,204.8
iscgem13908842,continental,27.78
iscgem15928411,transitional,53.699
iscgem15928391,continental,42.385
iscgem13850154,transitional,86.025
iscgem14207059,transitional,54.212
iscgem14250505,transitional,82.167
iscgem13846238,continental,26.959
iscgem17141955,transitional,60.053
iscgem13908769,transitional,89.203
iscgem13908768,transitional,99.623
iscgem13908762,transitional,69.695
iscgem13825958,transitional,112.398
iscgem13825957,transitional,145.164
iscgem17141789,transitional,100.828
iscgem17141773,transitional,51.238
iscgem14092590,transitional,70.891
iscgem13908747,transitional,96.878
iscgem13825950,oceanic,202.346
iscgem13894726,oceanic,483.349
iscgem13802778,transitional,108.161
iscgem13801719,oceanic,739.689
iscgem13801688,oceanic,663.311
iscgem15162203,transitional,52.007
iscgem13794390,continental,8.81
iscgem13792744,continental,14.094
iscgem13788745,oceanic,1486.957
iscgem13783311,continental,16.587
iscgem15478060,continental,10.626
iscgem15161822,continental,42.675
iscgem15473786,transitional,96.832
iscgem15161694,continental,17.668
iscgem15161670,oceanic,213.005
iscgem15161579,continental,7.614
iscgem15743678,oceanic,1702.989
iscgem15161414,transitional,73.204
iscgem13588037,continental,17.016
iscgem15160454,transitional,55.84
iscgem13583512,continental,15.214
iscgem13583494,continental,18.171
iscgem15190157,oceanic,708.038
iscgem13568964,transitional,149.131
iscgem15742574,continental,12.249
iscgem15190110,transitional,62.549
iscgem15159700,transitional,76.356
iscgem15190095,transitional,54.066
iscgem15159266,continental,3.972
iscgem15190010,transitional,102.798
iscgem13545654,continental,13.303
iscgem13545649,continental,41.359
iscgem15158993,continental,42.433
iscgem13537887,transitional,65.028
iscgem15157725,continental,8.248
iscgem15157724,continental,38.081
iscgem15084155,continental,29.884
iscgem13545440,oceanic,228.386
iscgem13361366,oceanic,1500.218
iscgem13584660,transitional,77.431
iscgem15084037,transitional,78.665
iscgem15083989,continental,41.355
iscgem16718055,continental,40.878
iscgem13197177,continental,12.278
iscgem13469967,transitional,121.962
iscgem14785462,continental,10.459
iscgem13195092,transitional,130.537
iscgem12920682,continental,23.596
iscgem13439868,oceanic,637.965
iscgem12867661,continental,27.518
iscgem15741854,transitional,84.173
iscgem15154280,transitional,144.467
iscgem13439457,continental,10.234
iscgem13439296,transitional,121.399
iscgem15153973,transitional,66.759
iscgem13438949,oceanic,247.507
iscgem13545964,transitional,168.089
iscgem13438849,transitional,121.628
iscgem14413616,transitional,109.285
iscgem12601058,continental,27.855
iscgem13438642,oceanic,755.965
iscgem12742052,transitional,97.665
iscgem13438018,oceanic,824.261
iscgem15153551,transitional,52.464
iscgem15153508,continental,20.283
iscgem13437633,transitional,58.101
iscgem15153302,continental,7.856
iscgem15153215,transitional,163.115
iscgem11876229,continental,29.357
iscgem14269610,continental,8.062
iscgem11730856,continental,24.927
iscgem14189641,transitional,56.035
iscgem11677912,oceanic,417.74
iscgem12700271,transitional,186.942
iscgem14189427,transitional,189.664
iscgem13434474,transitional,178.147
iscgem13989198,transitional,71.374
iscgem13989201,transitional,137.114
iscgem13433910,oceanic,1172.181
iscgem12790413,oceanic,1205.683
iscgem12790412,oceanic,1195.888
iscgem13989162,transitional,119.28
iscgem13962368,continental,45.706
iscgem13989118,oceanic,1211.212
iscgem13962308,continental,29.1
iscgem13404641,transitional,73.042
iscgem13404587,transitional,72.301
iscgem13989020,transitional,72.975
iscgem11526871,continental,31.507
iscgem13404580,oceanic,1472.203
iscgem13989025,continental,48.412
iscgem13814040,oceanic,246.214
iscgem13403461,continental,42.448
iscgem13813917,oceanic,288.467
iscgem13813771,oceanic,474.539
iscgem13402310,continental,16.408
iscgem13402268,oceanic,422.239
iscgem13402074,continental,34.179
iscgem13401002,oceanic,488.476
iscgem13400884,continental,40.217
iscgem12074512,oceanic,578.141
iscgem11473211,oceanic,1163.877
iscgem11473209,oceanic,594.315
iscgem11473150,transitional,113.648
iscgem11458361,transitional,65.169
iscgem11453307,transitional,113.855
iscgem11453303,transitional,117.089
iscgem13399710,oceanic,1713.68
iscgem12072708,continental,40.797
iscgem13399479,oceanic,362.199
iscgem11392454,oceanic,589.796
iscgem13399012,transitional,78.062
iscgem11379118,continental,37.246
iscgem11378619,oceanic,747.499
iscgem13398457,oceanic,750.527
iscgem11374829,continental,23.537
iscgem11362170,transitional,102.181
iscgem11360973,continental,43.055
iscgem11360248,continental,10.743
iscgem13397283,transitional,95.063
iscgem11346104,transitional,196.053
iscgem13396673,oceanic,261.137
iscgem13396168,oceanic,1759.547
iscgem13396080,oceanic,1895.803
iscgem13396075,oceanic,1890.785
iscgem11330126,transitional,59.786
iscgem13395461,transitional,105.88
iscgem12952175,transitional,112.475
iscgem12952091,continental,19.29
iscgem14099109,transitional,121.466
iscgem12952001,transitional,55.82
iscgem13393977,continental,16.027
iscgem13393964,oceanic,830.532
iscgem12951941,transitional,173.63
iscgem12951953,oceanic,907.919
iscgem12951880,oceanic,628.742
iscgem13392935,transitional,82.832
iscgem11222419,continental,10.536
iscgem11653113,continental,18.812
iscgem13392704,continental,37.854
iscgem11208051,oceanic,554.523
iscgem11207986,oceanic,1992.002
iscgem11184393,continental,17.171
iscgem13392265,oceanic,1211.934
iscgem12099881,continental,28.561
iscgem13391318,transitional,63.412
iscgem11160944,continental,49.306
iscgem11160926,continental,39.523
iscgem13390864,transitional,80.648
iscgem11153647,transitional,133.173
iscgem13389912,oceanic,231.786
iscgem12951442,transitional,53.704
iscgem12951470,continental,6.962
iscgem13389567,continental,7.791
iscgem13389545,transitional,116.57
iscgem13389231,transitional,106.685
iscgem12951262,transitional,91.386
iscgem12951128,oceanic,244.166
iscgem12951048,oceanic,566.356
iscgem13379235,oceanic,248.776
iscgem13378936,transitional,116.494
iscgem13378775,transitional,83.224
iscgem11121070,transitional,73.13
iscgem12921545,continental,24.636
iscgem13378356,transitional,59.727
iscgem12921148,transitional,123.887
iscgem13377361,oceanic,226.832
iscgem13231364,transitional,171.17
iscgem12950248,continental,49.442
iscgem12950140,continental,37.428
iscgem12950144,transitional,81.414
iscgem12950053,continental,25.326
iscgem10955772,transitional,97.398
iscgem12950033,continental,21.968
iscgem13230288,continental,12.353
iscgem12949752,oceanic,1720.802
iscgem12949668,transitional,78.755
iscgem13229154,transitional,64.8
iscgem13229035,oceanic,396.768
iscgem12893949,oceanic,1743.424
iscgem13228121,oceanic,1740.299
iscgem13376526,continental,7.411
iscgem13227641,transitional,96.161
iscgem13227636,transitional,78.284
iscgem13227629,transitional,88.31
iscgem12948790,transitional,148.487
iscgem12948710,oceanic,928.656
iscgem12948712,oceanic,891.246
iscgem13226649,transitional,61.218
iscgem13226093,continental,28.772
iscgem13376158,oceanic,942.447
iscgem12942553,continental,44.28
iscgem13225416,transitional,185.465
iscgem13225187,transitional,145.21
iscgem11476373,transitional,66.533
iscgem13225160,transitional,151.939
iscgem13225108,continental,28.452
iscgem12942494,transitional,99.349
iscgem13224811,continental,14.62
iscgem12942470,oceanic,943.717
iscgem10825615,oceanic,913.481
iscgem10869573,oceanic,937.684
iscgem12942456,oceanic,914.97
iscgem13376060,oceanic,936.415
iscgem13376059,oceanic,921.862
iscgem13499482,oceanic,200.778
iscgem13495922,oceanic,238.99
iscgem13494554,transitional,181.099
iscgem13493106,oceanic,2017.547
iscgem13493073,oceanic,2023.976
iscgem13492846,transitional,120.99
iscgem13491250,transitional,115.979
iscgem13489333,oceanic,280.731
iscgem13487918,continental,25.857
iscgem13487124,transitional,193.158
iscgem13487101,oceanic,484.553
iscgem13487093,oceanic,489.897
iscgem13479981,oceanic,912.277
iscgem13479780,continental,47.375
iscgem13479583,oceanic,793.304
iscgem13214993,transitional,78.065
iscgem12942346,oceanic,804.839
iscgem12942348,oceanic,814.244
iscgem12942353,oceanic,837.518
iscgem12942339,oceanic,825.735
iscgem13214727,continental,40.414
iscgem12942319,oceanic,895.809
iscgem13214489,oceanic,271.993
iscgem14234534,continental,29.62
iscgem13214445,transitional,177.834
iscgem12942278,oceanic,290.777
iscgem13214085,continental,36.731
iscgem13214081,continental,31.472
iscgem12942249,transitional,94.203
iscgem13213960,transitional,182.063
iscgem13213865,continental,34.819
iscgem12942214,continental,17.456
iscgem12942184,transitional,126.19
iscgem12942168,oceanic,284.221
iscgem13344908,continental,33.412
iscgem13339674,oceanic,363.299
iscgem13339443,transitional,73.089
iscgem13339366,transitional,56.199
iscgem13338456,continental,42.436
iscgem13335302,oceanic,291.649
iscgem13331448,continental,44.8
iscgem13331097,continental,34.563
iscgem13330871,oceanic,2154.361
iscgem13328769,transitional,152.128
iscgem13328213,continental,22.486
iscgem13328177,continental,19.881
iscgem13327304,oceanic,746.699
iscgem13325514,transitional,75.455
iscgem13298384,transitional,65.262
iscgem13297415,transitional,166.315
iscgem13295181,oceanic,233.134
iscgem13295009,continental,26.824
iscgem13294187,transitional,85.713
iscgem13293317,transitional,94.209
iscgem13292680,transitional,77.876
iscgem13292587,transitional,69.326
iscgem13292574,transitional,105.444
iscgem13290563,oceanic,243.75
iscgem13289977,continental,17.856
iscgem13289937,transitional,64.629
iscgem13288904,transitional,80.124
iscgem13288880,continental,37.455
iscgem13288629,oceanic,252.306
iscgem13285723,continental,49.113
iscgem13276920,oceanic,339.376
iscgem13276453,continental,27.488
iscgem13275353,continental,45.503
iscgem13274204,oceanic,225.449
iscgem13274061,oceanic,237.889
iscgem13271695,transitional,93.21
iscgem13270644,oceanic,220.673
iscgem13270459,transitional,87.969
iscgem13269419,oceanic,238.037
iscgem13268843,oceanic,340.431
iscgem13267208,transitional,131.523
iscgem13266840,oceanic,225.929
iscgem13266835,oceanic,225.892
iscgem13266211,oceanic,257.149
iscgem13266131,transitional,199.754
iscgem13263205,continental,23.903
iscgem13258200,continental,8.528
iscgem13253649,transitional,97.948
iscgem13253340,transitional,92.803
iscgem13249375,continental,27.862
iscgem13248884,oceanic,643.888
iscgem13243585,oceanic,271.193
iscgem13242885,continental,26.705
iscgem13242662,continental,20.795
iscgem13241434,oceanic,1050.074
iscgem13236565,transitional,68.512
iscgem13235686,oceanic,284.422
iscgem13235119,oceanic,452.919
iscgem13233813,transitional,103.958
iscgem13233807,transitional,97.763
iscgem13204359,continental,23.15
iscgem13204347,continental,23.46
iscgem12975428,oceanic,200.202
iscgem13204251,continental,29.4
iscgem12973912,oceanic,1055.031
iscgem12973964,oceanic,1056.218
iscgem12972650,oceanic,1052.407
iscgem12972261,oceanic,741.568
iscgem12972003,continental,31.745
iscgem13204071,transitional,57.612
iscgem12968123,oceanic,795.244
iscgem12964240,oceanic,609.243
iscgem12964246,oceanic,619.127
iscgem12963014,transitional,188.065
iscgem13203381,oceanic,782.197
iscgem12963412,oceanic,776.65
iscgem13203378,oceanic,736.196
iscgem13203372,oceanic,771.437
iscgem13203366,oceanic,782.904
iscgem12961988,oceanic,682.782
iscgem13203327,oceanic,713.347
iscgem13203322,oceanic,570.113
iscgem12961035,transitional,106.477
iscgem13203024,continental,43.301
iscgem13202854,transitional,160.622
iscgem12955967,continental,21.517
iscgem12955969,continental,26.931
iscgem12955897,continental,30.548
iscgem12954751,continental,31.346
iscgem12814009,continental,22.386
iscgem12808963,continental,21.926
iscgem12809478,transitional,90.682
iscgem12807984,oceanic,261.589
iscgem12806956,transitional,129.927
iscgem12806116,continental,21.006
iscgem12806461,transitional,198.64
iscgem12804735,oceanic,315.182
iscgem12805315,continental,25.557
iscgem12803180,continental,27.331
iscgem12802528,transitional,88.912
iscgem12799858,oceanic,391.18
iscgem12796415,transitional,59.049
iscgem13199711,transitional,103.107
iscgem13199707,transitional,93.574
iscgem13199686,oceanic,417.293
iscgem12784036,continental,23.549
iscgem13199406,oceanic,1153.698
iscgem12779320,transitional,66.468
iscgem13199000,oceanic,285.179
iscgem13198989,oceanic,489.559
iscgem13198736,continental,33.727
iscgem13198706,continental,25.737
iscgem12770722,oceanic,260.135
iscgem12769769,transitional,59.422
iscgem12769421,transitional,55.315
iscgem13198585,oceanic,456.114
iscgem13198448,oceanic,526.892
iscgem13198132,oceanic,229.365
iscgem13197982,transitional,56.236
iscgem12690007,continental,20.265
iscgem12688912,continental,37.528
iscgem12686821,continental,31.187
iscgem12682484,continental,7.069
iscgem12679447,continental,22.171
iscgem12673835,continental,29.111
iscgem12670637,oceanic,1089.675
iscgem12666624,oceanic,223.303
iscgem12665492,continental,45.051
iscgem12665284,transitional,98.552
iscgem12656539,oceanic,827.199
iscgem12650008,continental,9.927
iscgem12649609,oceanic,282.487
iscgem12649562,oceanic,284.57
iscgem12648342,oceanic,2000.465
iscgem12647711,continental,12.861
iscgem11937032,transitional,162.041
iscgem11936400,continental,15.297
iscgem11934169,oceanic,234.45
iscgem11931187,oceanic,255.018
iscgem11931165,transitional,189.8
iscgem11930835,continental,19.077
iscgem11929688,continental,18.9
iscgem11929614,continental,17.308
iscgem11926964,transitional,56.345
iscgem11924527,continental,29.733
iscgem11918383,transitional,174.178
iscgem11918258,continental,15.347
iscgem11916172,continental,2.358
iscgem11915454,oceanic,989.223
iscgem11915447,oceanic,986.521
iscgem11915256,continental,47.508
iscgem11914816,oceanic,971.984
iscgem11914410,continental,9.358
iscgem11914086,oceanic,1471.185
iscgem11913856,continental,30.651
iscgem11913322,continental,33.771
iscgem11913266,transitional,64.272
iscgem11912922,oceanic,239.797
iscgem11912698,continental,47.019
iscgem11912538,continental,26.792
iscgem11912531,continental,34.017
iscgem11912496,transitional,53.227
iscgem11912493,transitional,75.571
iscgem11912481,continental,33.544
iscgem11710212,continental,25.596
iscgem11703330,oceanic,1006.64
iscgem11703278,transitional,108.951
iscgem11703271,oceanic,990.844
iscgem11698910,continental,34.625
iscgem11698818,continental,35.867
iscgem11698699,continental,16.764
iscgem11693238,oceanic,417.186
iscgem11692767,continental,24.362
iscgem11692603,oceanic,203.288
iscgem11691369,oceanic,682.185
iscgem11691339,oceanic,684.833
iscgem11512052,continental,32.646
iscgem11508843,oceanic,556.78
iscgem11506238,continental,18.414
iscgem11501244,transitional,149.827
iscgem11496492,continental,20.479
iscgem11496486,continental,33.753
iscgem10398982,transitional,120.716
iscgem10398250,transitional,141.082
iscgem10398203,continental,22.538
iscgem10395011,transitional,128.063
iscgem10391652,continental,34.334
iscgem10391623,continental,40.086
iscgem10391634,continental,25.186
iscgem10389950,continental,9.427
iscgem10388529,transitional,106.022
iscgem10385751,transitional,50.798
iscgem10384171,continental,26.187
iscgem10381889,transitional,130.23
iscgem10382146,oceanic,1809.28
iscgem10382152,transitional,195.768
iscgem9140387,continental,11.336
iscgem11123580,continental,17.858
iscgem9140227,transitional,103.875
iscgem11123555,continental,22.863
iscgem11123554,continental,17.673
iscgem9140045,transitional,136.511
iscgem11123392,oceanic,263.113
iscgem11123316,continental,35.722
iscgem9084388,transitional,194.905
iscgem9084372,oceanic,291.879
iscgem8972213,continental,43.017
iscgem8972187,continental,46.774
iscgem8956753,transitional,62.769
iscgem11122831,transitional,90.019
iscgem9682241,continental,43.391
iscgem11122581,continental,15.158
iscgem8943676,continental,33.37
iscgem11122458,transitional,136.702
iscgem9235276,transitional,56.884
iscgem8943641,transitional,53.283
iscgem11122440,continental,12.078
iscgem8943605,oceanic,561.218
iscgem11122426,continental,26.317
iscgem11122356,continental,23.718
iscgem11122227,transitional,198.688
iscgem8823430,continental,42.302
iscgem8823283,oceanic,301.977
iscgem11122166,oceanic,332.491
iscgem8823127,transitional,62.015
iscgem11122135,oceanic,3617.36
iscgem11122134,oceanic,3636.339
iscgem11122081,oceanic,410.067
iscgem11122007,continental,32.706
iscgem8768189,oceanic,806.73
iscgem11121854,continental,48.839
iscgem11121805,continental,44.361
iscgem11121781,continental,46.78
iscgem11121755,continental,37.605
iscgem8715487,oceanic,686.696
iscgem11121568,transitional,63.338
iscgem11121472,continental,48.767
iscgem11121380,transitional,131.55
iscgem11121378,transitional,76.573
iscgem10700054,oceanic,514.432
iscgem10700051,transitional,156.156
iscgem10699978,continental,23.797
iscgem8589169,continental,16.921
iscgem10699844,transitional,197.596
iscgem8584397,transitional,176.594
iscgem8568266,oceanic,435.477
iscgem8556419,oceanic,280.274
iscgem10699494,transitional,112.052
iscgem10699490,oceanic,213.368
iscgem10699453,transitional,83.019
iscgem8518628,continental,33.411
iscgem10699442,transitional,55.499
iscgem10699429,oceanic,666.842
iscgem10699328,transitional,78.229
iscgem10699300,transitional,68.192
iscgem8496030,oceanic,227.469
iscgem8496015,transitional,184.351
iscgem10699117,oceanic,224.064
iscgem8495940,transitional,121.857
iscgem10699035,oceanic,246.1
iscgem10698913,transitional,142.925
iscgem8463899,transitional,137.262
iscgem10698845,transitional,175.77
iscgem10698778,continental,5.68
iscgem8854967,continental,45.869
iscgem8358550,transitional,65.418
iscgem8358516,oceanic,265.009
iscgem8344336,transitional,51.069
iscgem8344334,oceanic,273.167
iscgem8344332,transitional,71.294
iscgem8344309,continental,29.469
iscgem8344276,continental,20.7
iscgem8339067,oceanic,464.347
iscgem10698463,transitional,62.897
iscgem10698345,transitional,86.655
iscgem8321592,continental,47.663
iscgem10698260,transitional,75.201
iscgem10698255,transitional,106.856
iscgem8321414,oceanic,695.527
iscgem10698202,oceanic,671.985
iscgem10698191,oceanic,344.051
iscgem10698170,transitional,54.389
iscgem8321171,continental,12.366
iscgem8321157,oceanic,250.466
iscgem10697979,continental,34.155
iscgem10697957,transitional,103.888
iscgem10697895,transitional,65.33
iscgem10697894,transitional,61.825
iscgem8320804,oceanic,405.937
iscgem10697826,transitional,52.236
iscgem8320618,oceanic,566.082
iscgem10697693,transitional,94.715
iscgem8228906,oceanic,571.223
iscgem10697446,transitional,97.068
iscgem10614687,transitional,185.581
iscgem10614459,continental,36.456
iscgem10614039,oceanic,951.17
iscgem10609628,continental,31.851
iscgem10603426,continental,25.812
iscgem10598850,oceanic,315.728
iscgem10598562,continental,24.865
iscgem10597729,transitional,61.524
iscgem8193301,oceanic,850.687
iscgem8106656,oceanic,257.08
iscgem8106597,oceanic,275.225
iscgem8096190,continental,12.07
iscgem8096170,transitional,51.759
iscgem8096085,transitional,62.102
iscgem8083801,transitional,79.609
iscgem8079812,transitional,81.496
iscgem8079750,transitional,166.2
iscgem8079410,transitional,135.756
iscgem8079159,transitional,71.434
iscgem8037834,transitional,67.751
iscgem8037829,oceanic,588.012
iscgem8035962,continental,36.493
iscgem8012175,transitional,106.186
iscgem8029835,transitional,57.954
iscgem7997776,continental,24.636
iscgem8029697,transitional,186.245
iscgem7997740,continental,41.174
iscgem7997663,continental,34.047
iscgem7997247,transitional,115.203
iscgem7997174,transitional,103.043
iscgem7997108,continental,13.036
iscgem7997044,transitional,136.909
iscgem7952558,transitional,172.526
iscgem8317070,transitional,104.644
iscgem7996705,oceanic,1483.22
iscgem7788836,transitional,81.339
iscgem7785815,transitional,134.899
iscgem7785798,transitional,94.708
iscgem7781195,continental,18.609
iscgem7781135,transitional,153.871
iscgem7773521,oceanic,415.342
iscgem7750284,continental,34.418
iscgem7750259,transitional,108.163
iscgem7773124,transitional,101.533
iscgem8094565,oceanic,232.804
iscgem7750086,oceanic,389.899
iscgem7720514,transitional,89.231
iscgem7706619,continental,8.919
iscgem7704862,continental,48.803
iscgem7704172,transitional,159.212
iscgem9055659,transitional,52.192
iscgem7703885,continental,30.854
iscgem7703182,oceanic,1419.236
iscgem7703077,oceanic,1421.945
iscgem7702406,continental,30.049
iscgem7702381,transitional,50.972
iscgem7951634,oceanic,499.682
iscgem7701931,oceanic,604.25
iscgem7554011,transitional,166.539
iscgem7519857,transitional,61.612
iscgem7519741,continental,41.523
iscgem7553205,continental,35.9
iscgem7553130,continental,18.977
iscgem7552925,transitional,69.809
iscgem7396432,transitional,166.893
iscgem8310995,oceanic,1168.331
iscgem7396318,oceanic,935.56
iscgem7396314,oceanic,947.974
iscgem7396188,continental,13.412
iscgem8027648,transitional,73.852
iscgem7669511,continental,29.141
iscgem7364938,oceanic,237.834
iscgem7363528,continental,29.737
iscgem7363050,oceanic,270.061
iscgem8526618,continental,17.401
iscgem7362817,transitional,86.885
iscgem7550700,continental,4.809
iscgem7143937,oceanic,293.467
iscgem7143831,continental,5.87
iscgem7143806,continental,33.052
iscgem7143782,oceanic,227.019
iscgem7143731,transitional,74.087
iscgem7143508,oceanic,241.185
iscgem7143403,transitional,97.351
iscgem7142381,oceanic,227.803
iscgem7141376,continental,42.556
iscgem7141220,oceanic,502.363
iscgem7381720,transitional,152.151
iscgem7381445,oceanic,253.093
iscgem7381346,transitional,180.495
